# This is the reference star catalogue for use by the Asteria software. It is derived from
# the Tycho-2 catalogue (Hog+ 2000) by selecting stars with both BT and VT magnitudes and
# applying a faint VT magnitude limit of 7.0. The columns are as follows:
# (1) Right ascension at epoch J2000, ICRS, (the RAmdeg field from Tycho-2) [deg]
# (2) Declination at epoch J2000, ICRS, (the DEmdeg field from Tycho-2) [deg]
# (3) VT apparent magnitude [mag]
23.94351696	14.66142476	6.212
23.96018560	33.83532692	6.656
23.96069083	-39.94712268	6.480
23.96906625	41.07642196	6.512
23.97815482	17.43384376	5.979
23.99570464	-15.40018657	5.543
24.03542724	-29.90736944	5.966
24.11333865	48.72277653	6.350
24.18135964	7.83152988	6.608
24.18664960	-58.27096821	6.395
24.20135602	-48.80390184	6.950
24.34260223	74.30095247	6.575
24.36676810	-84.76960315	5.771
24.40712594	-9.40382472	6.299
24.42033174	12.07838066	6.840
24.43539351	48.41276201	6.859
24.44665908	64.73936104	6.613
24.46695511	-3.44068108	6.629
24.48147824	-82.97499543	5.947
24.49815065	48.62821220	3.719
24.53152909	57.97763038	5.696
24.55266006	62.35178349	6.705
24.61451617	-36.52825062	6.056
24.62810809	-42.92790240	6.707
24.62882142	73.04003806	5.389
24.63259353	45.39970683	6.374
24.65530135	21.39822068	6.818
24.70830978	-25.02219946	6.676
24.71578576	-21.27538889	5.612
24.81337615	16.62549316	6.890
24.81434366	14.28555741	6.877
24.83749985	44.38615816	5.106
24.83974892	-33.56477561	6.680
24.90007341	45.87777234	6.690
24.92007447	16.40585832	6.107
24.94815552	-56.19648348	5.897
24.99227133	41.66673684	6.948
25.01799817	40.68376347	6.780
25.05458615	53.86827748	6.543
25.12909338	59.05282843	6.947
25.14507048	40.57704845	4.942
25.14552785	8.76077835	6.391
25.16519614	43.29767276	5.657
25.19317515	-2.62189312	6.866
